Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,3-4,1293095,Z,BIJ026,5063013329457,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:59
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,5-6,1293096,Z,BIJ026,5063013329464,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:59
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,7-8,1293142,Z,BIJ026,5063013329471,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:59
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,9-10,1293143,Z,BIJ026,5063013329488,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:58
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,11-12,1293144,Z,BIJ026,5063013329495,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:58
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,4-5,1293145,Z,BIJ026,5063013329501,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:59
3 PACK PLAIN COTTON TEES,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,400: Boys,4803: T-Shirt,NVYGRYWHT,6-7,1293146,Z,BIJ026,5063013329518,Assort Sourcing,BGD,6109100010,SPRING SUMMER 2024,March,400_20490,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/18/2023 21:24:27,11/09/2023 16:09:59
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,L,1293592,H,TMUD004,5063013334772,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:43,11/09/2023 16:09:22
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,M,1293593,H,TMUD004,5063013334789,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:43,11/09/2023 16:09:22
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,S,1293594,H,TMUD004,5063013334796,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:43,11/09/2023 16:09:21
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,XL,1293595,H,TMUD004,5063013334802,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:43,11/09/2023 16:09:22
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,XS,1293596,H,TMUD004,5063013334819,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:43,11/09/2023 16:09:23
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,XXL,1293597,H,TMUD004,5063013334826,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:44,11/09/2023 16:09:22
1/2 ZIP SOLID,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5400: Half Neck,FADEDDENIM,XXXL,1293598,H,TMUD004,5063013334833,High Hope Aglory Limited,CHN,6110209100,OM SS24,CONTINUITY,500_19944,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/19/2023 21:37:44,11/09/2023 16:09:22
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,6,1294173,H,WUM005,5063013343446,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:43
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,10,1294174,H,WUM005,5063013343507,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:42
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,8,1294175,H,WUM005,5063013343491,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:43
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,12,1294176,H,WUM005,5063013343484,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:43
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,14,1294177,H,WUM005,5063013343453,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:42
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,16,1294178,H,WUM005,5063013343460,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:45,11/09/2023 16:06:43
PLUNGE SWIMSUIT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6243: Swimsuit,FLORAL,18,1294179,H,WUM005,5063013343477,"DONGGUAN DAXIN TECHNOLOGY CO.,LTD",CHN,6211110000,SPRING SUMMER 2024,April,600_20550,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/26/2023 21:44:46,11/09/2023 16:06:42
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,DKINDIGO,10,1295717,H,OWUG002,5063013369330,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:30,11/09/2023 16:09:09
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,DKINDIGO,8,1295718,H,OWUG002,5063013369323,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:30,11/09/2023 16:09:09
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,DKINDIGO,14,1295720,H,OWUG002,5063013369354,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:30,11/09/2023 16:09:08
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,DKINDIGO,16,1295721,H,OWUG002,5063013369361,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:30,11/09/2023 16:09:08
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,DKINDIGO,18,1295722,H,OWUG002,5063013369378,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:29,11/09/2023 16:09:08
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,LTINDIGO,8,1295724,H,OWUG002,5063013369422,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:29,11/09/2023 16:09:08
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,LTINDIGO,14,1295726,H,OWUG002,5063013369385,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:29,11/09/2023 16:09:09
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,LTINDIGO,16,1295727,H,OWUG002,5063013369392,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:29,11/09/2023 16:09:08
SKINNY JEANS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6800: Jeans,LTINDIGO,18,1295728,H,OWUG002,5063013369408,AGAMI APPARELS LTD,BGD,6204623190,OM SS24,CONTINUITY,600_20006,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/16/2023 21:49:29,11/09/2023 16:09:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,6,1296347,H,WUG011,5063013385149,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,10,1296348,H,WUG011,5063013385156,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,8,1296349,H,WUG011,5063013385163,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,12,1296350,H,WUG011,5063013385170,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,14,1296351,H,WUG011,5063013385187,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,16,1296352,H,WUG011,5063013385194,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,PAISLEY,18,1296353,H,WUG011,5063013385200,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,6,1296354,H,WUG011,5063013385217,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,10,1296355,H,WUG011,5063013385224,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,8,1296356,H,WUG011,5063013385231,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,12,1296357,H,WUG011,5063013385248,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,14,1296358,H,WUG011,5063013385255,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,16,1296359,H,WUG011,5063013385262,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,TULISABLUE,18,1296360,H,WUG011,5063013385279,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,May,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,6,1296361,H,WUG011,5063013385286,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:07,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,10,1296362,H,WUG011,5063013385293,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,8,1296363,H,WUG011,5063013385309,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,12,1296364,H,WUG011,5063013385316,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,14,1296365,H,WUG011,5063013385323,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:08
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,16,1296366,H,WUG011,5063013385330,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:09
WIDE LEG PRINT TROUSER,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6900: Trousers,NAVYPRT,18,1296367,H,WUG011,5063013385347,K & D DESIGN KRAFT LLP,IND,6204623990,SPRING SUMMER 2024,April,600_20664,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,10/24/2023 21:45:08,11/09/2023 16:12:08
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,6,1296682,H,WUJ066,5063013392468,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,10,1296683,H,WUJ066,5063013392475,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,8,1296684,H,WUJ066,5063013392482,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,12,1296685,H,WUJ066,5063013392499,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,14,1296686,H,WUJ066,5063013392505,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:26,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,16,1296687,H,WUJ066,5063013392512,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
PUFF SLEEVE BTTN THROUGH DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,IVYFLRSML,18,1296688,H,WUJ066,5063013392529,"Jiangsu Guotai International Group Guomao Co., Ltd",KHM,6204430000,SPRING SUMMER 2024,April,600_20684,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,11/08/2023 22:44:27,11/10/2023 07:33:20
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,NAVY,08,176798,H,WBIHS5,5052123828264,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:59
Hibiscus Bikini,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6241: Swimwear,NAVY,14,176828,H,WBIHS5,5052123828325,KIWI,,,DO NOT USE PRODUCTS,,600_10130,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:00
